gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
543704746	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:SUA:21220	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	S slope of Thumb Peak, Malatgaw River, near Camp No. 1	Palawan Prov.	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	9.761939	118.605	11580.0		304.8				1961-03-24	24	3	1961	KMPP	KMPP	PRESERVED_SPECIMEN	CAS	SUA	21220	4963	W.C. Brown	1961-01-01T00:00:00	CC0_1_0		S. Magusara			2026-06-22T00:06:45.703Z	StillImage	COORDINATE_ROUNDED
543514035	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:165597	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	tributary of Langogan River (mouth of Langogan River is about 85 km NE of Puerto Princesa)	Palawan Prov.	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	10.153475	119.066261			243.84				1985-03		3	1985	KMPP	KMPP	PRESERVED_SPECIMEN	CAS	HERP	165597		A.C. Alcala	1985-03-01T00:00:00	CC0_1_0		A.C. Alcala and B. Gargar			2026-06-22T00:06:35.261Z		COORDINATE_ROUNDED
543504878	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:157355	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	85 km NE of Puerto Princesa, Langogan River, small tributary, ca 1.5 km upstream from coast rd bridge	Palawan Prov.	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	10.040217	119.110042							1984-06-19	19	6	1984	KMPP	KMPP	PRESERVED_SPECIMEN	CAS	HERP	157355	H-3266			CC0_1_0		A.C. Alcala, J.V. Vindum et al.			2026-06-22T00:06:31.275Z	StillImage	COORDINATE_ROUNDED
543441657	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:100455	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	Malabo, near Camp No. 5	Palawan Prov.	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	9.6689	118.598	9288.0		91.44				1961-04-29	29	4	1961	KMPP	KMPP	PRESERVED_SPECIMEN	CAS	HERP	100455	6318			CC0_1_0		Q. Alcala et al.			2026-06-22T00:06:30.838Z	StillImage	
543441656	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:100454	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	Malabo, near Camp No. 5	Palawan Prov.	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	9.6689	118.598	9288.0		91.44				1961-05-01	1	5	1961	KMPP	KMPP	PRESERVED_SPECIMEN	CAS	HERP	100454	6379			CC0_1_0		L.C. Alcala and Q. Alcala			2026-06-22T00:06:41.084Z	StillImage	
543441655	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:100453	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	Malabo, near Camp No. 5	Palawan Prov.	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	9.6689	118.598	9288.0		91.44				1961-05-01	1	5	1961	KMPP	KMPP	PRESERVED_SPECIMEN	CAS	HERP	100453	6374			CC0_1_0		L.C. Alcala and Q. Alcala			2026-06-22T00:06:27.502Z	StillImage	
543441654	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:100452	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	Sungai	Palawan Prov.	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	12.094675	120.086169							1940-06-21	21	6	1940	KMPP	KMPP	PRESERVED_SPECIMEN	CAS	HERP	100452				CC0_1_0		A.W.C.T. Herre			2026-06-22T00:06:31.275Z	StillImage	COORDINATE_ROUNDED
5108221374	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/267019081	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.249146	118.381877	31245.0						2022-04-04T19:02	4	4	2022	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	267019081		javisark	2025-03-26T08:09:27	CC_BY_NC_4_0	javisark	javisark			2026-06-12T02:07:35.075Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5000900177	add0eb9b-5d2c-40c3-a0c6-d4a9a0105312	e7cda819-cd6f-494a-84f9-41ba0464fc89	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	Busuanga, Dimaniang		PRESENT		cb633566-ed21-4684-bcce-df84d0eb4c8a									1947-03-20	20	3	1947	KMPP	KMPP	PRESERVED_SPECIMEN	HUJ	RA	0000000332				CC_BY_4_0		Harry Hoogstraal			2026-06-12T08:40:58.737Z		SCIENTIFIC_NAME_ID_NOT_FOUND
4974068589	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/246744213	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.293175	118.296507	31245.0						2024-10-08T19:42:15	8	10	2024	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	246744213		Wilhelm Joshua Tan	2024-10-11T12:59:42	CC_BY_NC_4_0	victoriaanepahan03	victoriaanepahan03			2026-06-12T02:19:56.850Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4973950977	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/246744515	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.243632	118.2968	31245.0						2024-10-08T20:09:18	8	10	2024	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	246744515		Wilhelm Joshua Tan	2024-10-11T12:58:49	CC_BY_NC_4_0	victoriaanepahan03	victoriaanepahan03			2026-06-12T02:09:10.313Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4950217888	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/242616231	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.375111	118.321359	31245.0						2024-08-14T20:18	14	8	2024	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	242616231		Wilhelm Joshua Tan	2024-09-19T04:14:34	CC_BY_NC_4_0	Aubrey Jayne Padilla	Aubrey Jayne Padilla			2026-06-12T02:17:31.794Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4946279238	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/220826730	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis					PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d			31245.0						2024-06-04T20:50:05	4	6	2024	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	220826730		Aubrey Jayne Padilla	2024-06-06T05:03:43	CC_BY_NC_4_0	Aubrey Jayne Padilla	Aubrey Jayne Padilla			2026-06-12T02:19:51.178Z	StillImage	TAXON_ID_NOT_FOUND
476598577	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-39051	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Philippines: Palawah Id 7 km WNW Iwahig Malatgaw R	MIMAROPA Region	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	9.77448	118.60238	4388.0	1.0E-5	304.8	0.0			1962-03-25	25	3	1962	KMPP	KMPP	PRESERVED_SPECIMEN	MCZ	Herp	A-39051	21223	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Angel Chua Alcala, et al.			2026-06-12T04:26:57.040Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_FUZZY
476555387	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-25656	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Sungai, Busuanga Id, Palawan, PI	MIMAROPA Region	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	14.43116	121.02392	301.0	1.0E-5					1940-06-21	21	6	1940	KMPP	KMPP	PRESERVED_SPECIMEN	MCZ	Herp	A-25656		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Albert W. Herre			2026-06-12T04:26:56.042Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_FUZZY
476538262	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-14004	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Busuanga Id	MIMAROPA Region	PRESENT	3	b4640710-8e03-11d8-b956-b8a03c50a862	12.10196	120.1043	33955.0	1.0E-5					1923-09-01/1923-09-30		9	1923	KMPP	KMPP	PRESERVED_SPECIMEN	MCZ	Herp	A-14004	539	Stevie Kennedy-Gold	2023-07-17T00:00:00	CC_BY_NC_4_0	President and Fellows of Harvard College	Edward Harrison Taylor	Holotype		2026-06-12T04:26:55.672Z	StillImage	INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND
465970271	71d0dff0-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Herpetology:A-57552	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan Is	PRESENT		ccd1ddc0-6c21-11de-8224-b8a03c50a862													KMPP	KMPP	PRESERVED_SPECIMEN	AMNH	Herpetology	A-57552				CC0_1_0				native	2026-06-11T18:08:54.603Z		
465969986	71d0dff0-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Herpetology:A-88033	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan Id	PRESENT		ccd1ddc0-6c21-11de-8224-b8a03c50a862													KMPP	KMPP	PRESERVED_SPECIMEN	AMNH	Herpetology	A-88033				CC0_1_0				native	2026-06-11T18:08:54.604Z		
4596978039	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/202132412	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.322298	118.348251	31245.0						2024-01-30T19:44:22	30	1	2024	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	202132412		mikegabinete	2024-03-12T05:31:49	CC_BY_NC_4_0	mikegabinete	mikegabinete			2026-06-12T02:26:18.442Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4510443463	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/196197839	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.656871	118.426493	31227.0						2024-01-04T13:55	4	1	2024	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	196197839		Otto Bylén Claesson	2024-01-09T12:17:05	CC_BY_NC_4_0	Otto Bylén Claesson	Otto Bylén Claesson			2026-06-12T01:58:54.525Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
440094214	217b0d4f-c87e-4063-b6c5-78277e40e866	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.8715	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Busuanga-Dimaniang, près du rivage		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													KMPP	KMPP	PRESERVED_SPECIMEN	MNHN	RA	0.8715		Catalogue		CC_BY_4_0		Hoogstraal 1947(Envoi Inger)			2026-06-12T02:37:40.839Z		INSTITUTION_MATCH_FUZZY
4008327865	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM769273	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	Palawan		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													KMPP	KMPP	PRESERVED_SPECIMEN			KU 324598				CC_BY_4_0					2026-06-15T11:57:42.455Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
3988660851	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/143448861	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.009009	118.83672	31208.0						1992-04-08T12:09	8	4	1992	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	143448861		Ty Smith	2022-12-01T21:02:51	CC_BY_NC_4_0	Lorenzo Vinciguerra	Lorenzo Vinciguerra			2026-06-12T02:11:57.174Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3988501835	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/143449590	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.884772	119.240678	31169.0						1992-04-10T21:15	10	4	1992	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	143449590		Ty Smith	2022-12-02T12:12:13	CC_BY_NC_4_0	Lorenzo Vinciguerra	Lorenzo Vinciguerra			2026-06-12T02:34:56.495Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3817708880	d8cd16ba-bb74-4420-821e-083f2bac17c2	HM769271	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	Palawan		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													KMPP	KMPP	PRESERVED_SPECIMEN			KU 308965				CC_BY_4_0					2026-06-15T11:56:12.063Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
3770752078	263bbfe7-f643-43bb-b448-f0705d1c0e18	http://id.zfmk.de/collection_ZFMK/224505171/1580695/912177	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH			PRESENT		6e1cad80-bdf5-11d8-84ea-b8a03c50a862													KMPP	KMPP	PRESERVED_SPECIMEN	ZFMK	HERP	ZFMK-HERP-052500				CC_BY_4_0					2026-06-11T17:37:21.623Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3031629814	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/53982502	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.350699	119.426808	31148.0						2019-07-30	30	7	2019	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	53982502		Christian Supsup	2020-07-22T19:41:24	CC_BY_NC_4_0	Christian Supsup	Christian Supsup			2026-06-12T02:14:00.698Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2846186151	1aaec653-c71c-4695-9b6e-0e26214dd817	56f7d85e-4ac6-426a-8336-034b4063313d	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis	Taylor & Noble, 1924	PH	Dimaniang, Busuanga I, Phillipines		PRESENT		cecc196e-f262-4986-a88a-6adf035dca0e									1947-01-01	1	1	1947	KMPP	KMPP	PRESERVED_SPECIMEN	SAIAB	Amphibian Voucher	000089172				CC_BY_4_0	SAIAB	Inboerlinge			2026-06-16T08:59:40.559Z		
2846179177	1aaec653-c71c-4695-9b6e-0e26214dd817	7b5e3cd1-84ec-4a39-8946-e2612df26a7f	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis	Taylor & Noble, 1924	PH	Phillipines		PRESENT		cecc196e-f262-4986-a88a-6adf035dca0e									1947-01-01	1	1	1947	KMPP	KMPP	PRESERVED_SPECIMEN	SAIAB	Amphibian Voucher	000089175				CC_BY_4_0	SAIAB	Inboerlinge			2026-06-16T08:59:39.394Z		
2846178129	1aaec653-c71c-4695-9b6e-0e26214dd817	2d7e0e87-4347-42f4-8537-c48c74d0b338	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis	Taylor & Noble, 1924	PH	Sungai, Palawan, Phillipines		PRESENT		cecc196e-f262-4986-a88a-6adf035dca0e									1940-06-21	21	6	1940	KMPP	KMPP	PRESERVED_SPECIMEN	SAIAB	Amphibian Voucher	000089173				CC_BY_4_0	SAIAB	A.W. Herre			2026-06-16T08:59:40.295Z		
2846155138	1aaec653-c71c-4695-9b6e-0e26214dd817	5c5f882f-dfed-4274-83c4-30cfd0a60f8e	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis	Taylor & Noble, 1924	PH	Dimaniang, Busuanga I, Phillipines		PRESENT		cecc196e-f262-4986-a88a-6adf035dca0e									1947-03-20	20	3	1947	KMPP	KMPP	PRESERVED_SPECIMEN	SAIAB	Amphibian Voucher	000089174				CC_BY_4_0	SAIAB	H. Harry			2026-06-16T08:59:40.189Z		
2626425139	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/45589565	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.169826	118.957447	31208.0						2019-06-26T21:02	26	6	2019	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	45589565		Cristian Lucanas	2020-05-11T14:19:17	CC_BY_NC_4_0	Cristian Lucanas	Cristian Lucanas			2026-06-12T02:30:22.860Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2434420323	fccafd83-a934-4021-a112-4ae5fd39c14b	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.RENA.21726	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor and Noble, 1924	Taylor and Noble, 1924	PH	Iwahig	Palawan Province, Palawan Island	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862									1961-03-27	27	3	1961	KMPP	KMPP	PRESERVED_SPECIMEN		Amphibia and Reptilia	RMNH.RENA.21726	5163			CC0_1_0	Naturalis Biodiversity Center	A. Alcala and party			2026-06-16T05:41:13.978Z		CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE
2238808415	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23150986	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.151004	119.111475	31208.0						2019-04-21T23:05	21	4	2019	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	23150986		QuestaGame	2019-04-26T15:41:58	CC_BY_4_0	QuestaGame	QuestaGame			2026-06-12T02:22:55.953Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2028524420	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:058	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	1	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.35716	118.39422	50.0						2018-09-24	24	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.629Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524400	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:034	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	3	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.3576	118.396085	50.0						2018-09-24	24	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.546Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524398	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:043	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	1	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.3576	118.396085	50.0						2018-09-24	24	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.544Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
